A000131;Ninguna;A000131;8;Municipio;A;Liquidacion;;;false;;
A000141;Ninguna;A000141;8;Municipio;A;Liquidacion;;;false;;
A000151;Ninguna;A000151;8;Municipio;A;Liquidacion;;;false;;
A000231;Ninguna;A000231;8;Referencia catastral;A;Liquidacion;;;false;;
A000241;Ninguna;A000241;8;Referencia catastral;A;Liquidacion;;;false;;
A000251;Ninguna;A000251;8;Referencia catastral;A;Liquidacion;;;false;;
A000309;Ninguna;A000309;8;Asignado CCC;A;Liquidacion;;;false;;
A000319;Ninguna;A000319;8;Asignado CCC;A;Liquidacion;;;false;;
A000321;Ninguna;A000321;2;Asignado CCC;E;Economico;Si,No;100,200;false;;
A000329;Ninguna;A000329;8;Asignado CCC;A;Liquidacion;;;false;;
A000331;Ninguna;A000331;2;Asignado CCC;E;Liquidacion;;;false;;
A000339;Ninguna;A000339;8;Asignado CCC;A;Liquidacion;;;false;;
A000341;Ninguna;A000341;2;Asignado CCC;E;Liquidacion;;;false;;
A000349;Ninguna;A000349;8;Asignado CCC;A;Liquidacion;;;false;;
A000351;Ninguna;A000351;2;Asignado CCC;E;Liquidacion;;;false;;
A000359;Ninguna;A000359;8;Asignado CCC;A;Liquidacion;;;false;;
A000431;Ninguna;A000431;8;Entidad;A;Liquidacion;;;false;;
A000432;Ninguna;A000432;8;Sucursal;A;Liquidacion;;;false;;
A000433;Ninguna;A000433;8;D.C.;A;Liquidacion;;;false;;
A000434;Ninguna;A000434;8;Número de cuenta;A;Liquidacion;;;false;;
A000435;Ninguna;A000435;8;Número de cuenta;A;Liquidacion;;;false;;
A000441;Ninguna;A000441;8;Entidad;A;Liquidacion;;;false;;
A000442;Ninguna;A000442;8;Sucursal;A;Liquidacion;;;false;;
A000443;Ninguna;A000443;8;D.C.;A;Liquidacion;;;false;;
A000444;Ninguna;A000444;8;Número de cuenta;A;Liquidacion;;;false;;
A000445;Ninguna;A000445;8;Número de cuenta;A;Liquidacion;;;false;;
A000451;Ninguna;A000451;8;Entidad;A;Liquidacion;;;false;;
A000452;Ninguna;A000452;8;Sucursal;A;Liquidacion;;;false;;
A000453;Ninguna;A000453;8;D.C.;A;Liquidacion;;;false;;
A000454;Ninguna;A000454;8;Número de cuenta;A;Liquidacion;;;false;;
A000455;Ninguna;A000455;8;Número de cuenta;A;Liquidacion;;;false;;
A000509;Ninguna;A000509;8;Derecho a tipo deducción incrementado;A;Liquidacion;;;false;;
A000519;Ninguna;A000519;8;Derecho a tipo deducción incrementado;A;Liquidacion;;;false;;
A000529;Ninguna;A000529;8;Derecho a tipo deducción incrementado;A;Liquidacion;;;false;;
A000531;Ninguna;A000531;2;Derecho a tipo deducción incrementado;E;Liquidacion;;;false;;
A000539;Ninguna;A000539;8;Derecho a tipo deducción incrementado;A;Liquidacion;;;false;;
A000541;Ninguna;A000541;2;Derecho a tipo deducción incrementado;E;Liquidacion;;;false;;
A000549;Ninguna;A000549;8;Derecho a tipo deducción incrementado;A;Liquidacion;;;false;;
A000551;Ninguna;A000551;2;Derecho a tipo deducción incrementado;E;Liquidacion;;;false;;
A000559;Ninguna;A000559;8;Derecho a tipo deducción incrementado;A;Liquidacion;;;false;;
C000501;Ninguna;C000501;5;TOTAL RETENCIONES;N;Liquidacion;;;false;;
C001001;Ninguna;C001001;5;TOTAL INGRESOS;N;Liquidacion;;;false;;
C001301;Ninguna;C001301;5;TOTAL INGRESOS A CUENTA;N;Liquidacion;;;false;;
C001302;Ninguna;C001302;5;RETENCIONES DE TRABAJO;N;Liquidacion;;;false;;
C001601;Ninguna;C001601;5;TOTAL INGRESOS ÍNTEGROS;N;Liquidacion;;;false;;
C001901;Ninguna;C001901;5;TOTAL GASTOS;N;Liquidacion;;;false;;
C002001;Ninguna;C002001;5;Contribuciones;N;Liquidacion;;;false;;
C002101;Ninguna;C002101;5;RENDIMIENTO NETO REDUCIDO;N;Liquidacion;;;false;;
C002102;Ninguna;C002102;5;Límite;N;Liquidacion;;;false;;
C002301;Ninguna;C002301;5;Deducciones &4AñoActual-7 sin límite de cuota líquida;N;Liquidacion;;;false;;
C002401;Ninguna;C002401;5;Deducciones &4AñoActual-6 sin límite de cuota líquida;N;Liquidacion;;;false;;
C002501;Ninguna;C002501;5;Deducciones &4AñoActual-5 sin límite de cuota líquida;N;Liquidacion;;;false;;
C002601;Ninguna;C002601;5;Deducciones &4AñoActual-4 sin límite de cuota líquida;N;Liquidacion;;;false;;
C002701;Ninguna;C002701;5;Deducciones &4AñoActual-3 sin límite de cuota líquida;N;Liquidacion;;;false;;
C002801;Ninguna;C002801;5;Deducciones &4AñoActual-2 sin límite de cuota líquida;N;Liquidacion;;;false;;
C002901;Ninguna;C002901;5;Deducciones &4AñoActual-1 sin límite de cuota líquida;N;Liquidacion;;;false;;
C003001;Ninguna;C003001;5;TOTAL RETENCIONES Y RENDIMIENTOS ÍNTEGROS;N;Liquidacion;;;false;;
C003002;Ninguna;C003002;5;RETENCIONES DE CAPITAL MOBILIARIO;N;Liquidacion;;;false;;
C004601;Ninguna;C004601;5;TOTAL INGRESOS;N;Liquidacion;;;false;;
C004702;Ninguna;C004702;5;Gastos de administración y depósito;N;Liquidacion;;;false;;
C004802;Ninguna;C004802;5;Otros gastos deducibles;N;Liquidacion;;;false;;
C004901;Ninguna;C004901;5;TOTAL GASTOS DEDUCIBLES;N;Liquidacion;;;false;;
C005001;Ninguna;C005001;5;RENDIMIENTO NETO;N;Liquidacion;;;false;;
C005201;Ninguna;C005201;5;Deducciones &AñoActual sin límite de cuota líquida;N;Liquidacion;;;false;;
C005301;Ninguna;C005301;5;Importe donativo 1;N;Liquidacion;;;false;;
C005401;Ninguna;C005401;5;Importe donativo 2;N;Liquidacion;;;false;;
C005501;Ninguna;C005501;5;Importe donativo 3;N;Liquidacion;;;false;;
C005601;Ninguna;C005601;5;Total donativos;N;Liquidacion;;;false;;
C006501;Ninguna;C006501;5;Aportaciones recibidas por el discapacitado titular del patrimonio protegido;N;Liquidacion;;;false;;
C006602;Ninguna;C006602;5;Otros importes a integrar;N;Liquidacion;;;false;;
C006701;Ninguna;C006701;5;Deducciones &4AñoActual-10 sin límite de cuota líquida;N;Liquidacion;;;false;;
C006801;Ninguna;C006801;5;Deducciones &4AñoActual-9 sin límite de cuota líquida;N;Liquidacion;;;false;;
C006901;Ninguna;C006901;5;Deducciones &4AñoActual-8 sin límite de cuota líquida;N;Liquidacion;;;false;;
C007001;Ninguna;C007001;5;Ret. inmuebles arrendados;N;Liquidacion;;;false;;
C007301;Ninguna;C007301;5;B.I. rdtos. cesión de uso o disfrute a familiares;N;Liquidacion;;;false;;
C007401;Ninguna;C007401;5;TOTAL INGRESOS;N;Liquidacion;;;false;;
C007402;Ninguna;C007402;5;SUMA INGRESOS-RDTOS.;N;Liquidacion;;;false;;
C007503;Ninguna;C007503;5;Condicion para mostrar mensaje en la columna de casilla 75;N;Liquidacion;;;false;;
C007901;Ninguna;C007901;5;TOTAL GASTOS DEDUCIBLES;N;Liquidacion;;;false;;
C008001;Ninguna;C008001;5;RENDIMIENTO NETO REDUCIDO;N;Liquidacion;;;false;;
C008101;Ninguna;C008101;5;Aportación sujeto pasivo;N;Liquidacion;;;false;;
C008601;Ninguna;C008601;5;TOTAL APORTACIONES;N;Liquidacion;;;false;;
C008901;Ninguna;C008901;5;TOTAL PENSIONES EN EL AÑO;N;Liquidacion;;;false;;
C009001;Ninguna;C009001;5;Importe arrendamiento 1;N;Liquidacion;;;false;;
C009101;Ninguna;C009101;5;Importe arrendamiento 2;N;Liquidacion;;;false;;
C009201;Ninguna;C009201;5;TOTAL PAGOS POR ARRENDAMIENTO DE VIVIENDA;N;Liquidacion;;;false;;
C009801;Ninguna;C009801;5;TOTAL RETENCIÓN;N;Liquidacion;;;false;;
C009901;Ninguna;C009901;8;Siguiente;A;Liquidacion;;;false;;
C010003;Ninguna;C010003;8;Posición;A;Liquidacion;;;false;;
C010004;Ninguna;C010004;8;Posición;A;Liquidacion;;;false;;
C010100;Ninguna;C010100;5;Cuantas columnas en CMS hay que recalcular de profesionales;N;Liquidacion;;;false;;
C016101;Ninguna;C016101;5;RENDIMIENTO NETO DE LAS ACTIVIDADES;N;Liquidacion;;;false;;
C016201;Ninguna;C016201;5;RETENCIÓN ATRIBUIBLE;N;Liquidacion;;;false;;
C016202;Ninguna;C016202;5;RETENCIÓN ATRIBUIBLE;N;Liquidacion;;;false;;
C016302;Ninguna;C016302;5;REDUCCIONES (Art. 17.2 y D. Adicional 13ª del TRIRPF);N;Liquidacion;;;false;;
C016303;Ninguna;C016303;5;REDUCCIONES (Art. 17.2 y D. Adicional 13ª del TRIRPF);N;Liquidacion;;;false;;
C185101;Ninguna;C185101;5;;N;Liquidacion;;;false;;
C219601;Ninguna;C219601;5;;N;Liquidacion;;;false;;
C281101;Ninguna;C281101;5;;N;Liquidacion;;;false;;
C016402;Ninguna;C016402;5;REDUCCIONES (Art. 32.2 DEL TRIRPF);N;Liquidacion;;;false;;
C016502;Ninguna;C016502;5;REDUCCIONES (Art. 25.3 DEL TRIRPF);N;Liquidacion;;;false;;
C020100;Ninguna;C020100;5;Cuantas columnas en CMS hay que recalcular de empresariales. Estimación directa;N;Liquidacion;;;false;;
C026402;Ninguna;C026402;5;Rendimiento atribuible Act. 3;N;Liquidacion;;;false;;
C026601;Ninguna;C026601;5;Total;N;Liquidacion;;;false;;
C026701;Ninguna;C026701;5;Pendiente de aplicación años s.s. &2AñoActual-5;N;Liquidacion;;;false;;
C026801;Ninguna;C026801;5;Retención empresarios por IT;N;Liquidacion;;;false;;
C026901;Ninguna;C026901;5;Pendiente de aplicación años s.s. &2AñoActual-5;N;Liquidacion;;;false;;
C027001;Ninguna;C027001;5;Pendiente de aplicación años s.s. &2AñoActual-4;N;Liquidacion;;;false;;
C027101;Ninguna;C027101;5;Pendiente de aplicación años s.s. &2AñoActual-3;N;Liquidacion;;;false;;
C027201;Ninguna;C027201;5;Pendiente de aplicación años s.s. &2AñoActual-2;N;Liquidacion;;;false;;
C027301;Ninguna;C027301;5;Pendiente de aplicación años s.s. &2AñoActual-1;N;Liquidacion;;;false;;
C027401;Ninguna;C027401;5;Pendiente de aplicación años s.s. &2AñoActual;N;Liquidacion;;;false;;
C027501;Ninguna;C027501;5;Pendiente de aplicación años s.s. &2AñoActual-4;N;Liquidacion;;;false;;
C027601;Ninguna;C027601;5;Pendiente de aplicación años s.s. &2AñoActual-3;N;Liquidacion;;;false;;
C027701;Ninguna;C027701;5;Pendiente de aplicación años s.s. &2AñoActual-2;N;Liquidacion;;;false;;
C027801;Ninguna;C027801;5;Pendiente de aplicación años s.s. &2AñoActual-1;N;Liquidacion;;;false;;
C027901;Ninguna;C027901;5;Pendiente de aplicación años s.s. &2AñoActual;N;Liquidacion;;;false;;
C028000;Ninguna;C028000;5;Cuota líquida;N;Liquidacion;;;false;;
C028008;Ninguna;C028008;5;Cuota líquida;N;Liquidacion;;;false;;
C028009;Ninguna;C028009;5;Cuota líquida;N;Liquidacion;;;false;;
C028501;Ninguna;C028501;5;Deducciones año &2AñoActual-5 aplicadas;N;Liquidacion;;;false;;
C028502;Ninguna;C028502;5;Aplicado año &AñoActual-5;N;Liquidacion;;;false;;
C028601;Ninguna;C028601;5;Deducciones año &2AñoActual-4 aplicadas;N;Liquidacion;;;false;;
C028602;Ninguna;C028602;5;Aplicado año &AñoActual-4;N;Liquidacion;;;false;;
C028701;Ninguna;C028701;5;Deducciones año &2AñoActual-3 aplicadas;N;Liquidacion;;;false;;
C028702;Ninguna;C028702;5;Aplicado año &AñoActual-3;N;Liquidacion;;;false;;
C028801;Ninguna;C028801;5;Deducciones año &2AñoActual-2 aplicadas;N;Liquidacion;;;false;;
C028802;Ninguna;C028802;5;Aplicado año &AñoActual-2;N;Liquidacion;;;false;;
C028901;Ninguna;C028901;5;Deducciones año &2AñoActual-1 aplicadas;N;Liquidacion;;;false;;
C028902;Ninguna;C028902;5;Aplicado año &AñoActual-1;N;Liquidacion;;;false;;
C029501;Ninguna;C029501;5;Deducciones año &2AñoActual-5 aplicadas;N;Liquidacion;;;false;;
C029601;Ninguna;C029601;5;Deducciones año &2AñoActual-4 aplicadas;N;Liquidacion;;;false;;
C029701;Ninguna;C029701;5;Deducciones año &2AñoActual-3 aplicadas;N;Liquidacion;;;false;;
C029801;Ninguna;C029801;5;Deducciones año &2AñoActual-2 aplicadas;N;Liquidacion;;;false;;
C029901;Ninguna;C029901;5;Deducciones año &2AñoActual-1 aplicadas;N;Liquidacion;;;false;;
C030100;Ninguna;C030100;5;Cuantas columnas en CMS hay que recalcular de estimacion objetiva;N;Liquidacion;;;false;;
C036601;Ninguna;C036601;5;Rdto. neto atribuible total;N;Liquidacion;;;false;;
C040000;Ninguna;C040000;5;Cuantas columnas en CMS hay que recalcular de agricultores;N;Liquidacion;;;false;;
C046502;Ninguna;C046502;5;RETENCIONES ACTIVIDADES AGRÍCOLAS, ETC.;N;Liquidacion;;;false;;
C046601;Ninguna;C046601;5;RENDIMIENTO ATRIBUIBLE TOTAL;N;Liquidacion;;;false;;
C046701;Ninguna;C046701;5;RDTO. ATRIBUIBLE;N;Liquidacion;;;false;;
C046801;Ninguna;C046801;5;Ingresos por incapacidad temporal (IT);N;Liquidacion;;;false;;
C046901;Ninguna;C046901;5;Ayudas a plan de pensión, percepciones por jub.,;N;Liquidacion;;;false;;
C147501;Ninguna;C147501;5;Mínimo personal;N;Liquidacion;;;false;;
C147601;Ninguna;C147601;5;Mínimo familiar por descendientes;N;Liquidacion;;;false;;
C147701;Ninguna;C147701;5;Mínimo familiar por ascendientes;N;Liquidacion;;;false;;
C147801;Ninguna;C147801;5;Mínimo familiar por minusválidos;N;Liquidacion;;;false;;
C147901;Ninguna;C147901;5;Mínimo familiar por asistidos;N;Liquidacion;;;false;;
C247501;Ninguna;C247501;5;;N;Liquidacion;;;false;;
C247601;Ninguna;C247601;5;;N;Liquidacion;;;false;;
C247701;Ninguna;C247701;5;;N;Liquidacion;;;false;;
C247801;Ninguna;C247801;5;;N;Liquidacion;;;false;;
C247901;Ninguna;C247901;5;;N;Liquidacion;;;false;;
C050001;Ninguna;C050001;5;Rdtos. netos del trabajo;N;Liquidacion;;;false;;
C050101;Ninguna;C050101;5;Rdtos. netos capital mobiliario;N;Liquidacion;;;false;;
C050201;Ninguna;C050201;5;Rdtos. netos capital inmobiliario;N;Liquidacion;;;false;;
C050301;Ninguna;C050301;5;Rdtos. netos actividades profesionales;N;Liquidacion;;;false;;
C050401;Ninguna;C050401;5;Rdtos. netos actividades empresariales;N;Liquidacion;;;false;;
C050601;Ninguna;C050601;5;Incrementos netos a parte general;N;Liquidacion;;;false;;
C050701;Ninguna;C050701;5;PARTE GENERAL BASE IMPONIBLE;N;Liquidacion;;;false;;
C050901;Ninguna;C050901;5;Aportaciones a sistemas de previsión social: planes de pensiones, mutualidades, etc.;N;Liquidacion;;;false;;
C051001;Ninguna;C051001;5;Sistemas de previsión social del cónyuge o M.P.E.;N;Liquidacion;;;false;;
C051002;Ninguna;C051002;2;Planes de pensiones a favor del cónyuge/M.P.E.;E;Liquidacion;;;false;;
C051101;Ninguna;C051101;5;Pensión compensatoria cónyuge;N;Liquidacion;;;false;;
C051401;Ninguna;C051401;5;SUMA DE REDUCCIONES;N;Liquidacion;;;false;;
C051501;Ninguna;C051501;5;B.L. GENERAL ANTES DE COMPENSACIÓN;N;Liquidacion;;;false;;
C051601;Ninguna;C051601;5;Base liquidable general negativa del sujeto pasivo;N;Liquidacion;;;false;;
C051701;Ninguna;C051701;5;Base liquidable general negativa de otros miembros U.F.;N;Liquidacion;;;false;;
C051703;Ninguna;C051703;5;Es cálculo automático;N;Liquidacion;;;false;;
C051801;Ninguna;C051801;5;SUMA DE COMPENSACIONES;N;Liquidacion;;;false;;
C051901;Ninguna;C051901;5;Base liquidable general;N;Liquidacion;;;false;;
C052001;Ninguna;C052001;5;Total cuota general;N;Liquidacion;;;false;;
C052101;Ninguna;C052101;5;A compensar con otros miembros de la U.F.;N;Liquidacion;;;false;;
C052201;Ninguna;C052201;5;A compensar en los 4 ejercicios siguientes;N;Liquidacion;;;false;;
C052301;Ninguna;C052301;5;B.L. General;N;Liquidacion;;;false;;
C052401;Ninguna;C052401;5;BASE LIQUIDABLE ESPECIAL DEL AHORRO;N;Liquidacion;;;false;;
C052501;Ninguna;C052501;5;TOTAL BASE LIQUIDABLE;N;Liquidacion;;;false;;
C052601;Ninguna;C052601;5;CUOTA GENERAL;N;Liquidacion;;;false;;
C052701;Ninguna;C052701;5;CUOTA P. ESPECIAL DEL AHORRO;N;Liquidacion;;;false;;
C052801;Ninguna;C052801;5;TOTAL CUOTA ÍNTEGRA;N;Liquidacion;;;false;;
C052901;Ninguna;C052901;5;RENTAS EXENTAS;N;Liquidacion;;;false;;
C053501;Ninguna;C053501;5;SISTEMAS DE PREVISIÓN SOCIAL. Aportaciones del año con derecho a reducción;N;Liquidacion;;;false;;
C053601;Ninguna;C053601;5;PLANES DE PENSIONES, reducción aplicada;N;Liquidacion;;;false;;
C053701;Ninguna;C053701;5;PLANES DE PENSIONES, aplicar en los 5 años sig.;N;Liquidacion;;;false;;
C054101;Ninguna;C054101;8;El 0,7 de mi cuota íntegra, destinarlo a:;A;Economico;FinesSociales,IglesiaCatolica,Ninguna,IglesiaCatolicaYFinesSociales;Fines sociales,Iglesia Católica,,Iglesia Católica y Fines sociales;true;;
C054181;Ninguna;C054181;5;El 0,7 de mi cuota íntegra, destinarlo a:;N;Liquidacion;;;true;;
C054502;Ninguna;C054502;5;Excesos de aportaciones años anteriores;N;Liquidacion;;;false;;
C054601;Ninguna;C054601;5;Reducción aplicada años anteriores;N;Liquidacion;;;false;;
C054702;Ninguna;C054702;5;Excesos p. de pensiones pendientes de reducción;N;Liquidacion;;;false;;
C054703;Ninguna;C054703;2;Si entrada manual;E;Liquidacion;;;false;;
C054704;Ninguna;C054704;5;Dato incorporado;N;Liquidacion;;;false;;
C054705;Ninguna;C054705;5;Si en AYUCASILLAS está 547;N;Liquidacion;;;false;;
C054901;Ninguna;C054901;5;Aportaciones a Planes de Pensiones, P.P.A. y mutualidades a favor de minusválidos;N;Liquidacion;;;false;;
C055001;Ninguna;C055001;5;BASE LIQUIDABLE;N;Liquidacion;;;false;;
C055101;Ninguna;C055101;5;CUOTA ÍNTEGRA;N;Liquidacion;;;false;;
C055801;Ninguna;C055801;5;Por alquiler de vivienda habitual;N;Liquidacion;;;false;;
C055803;Ninguna;C055803;5;Por alquiler de vivienda habitual;N;Liquidacion;;;false;;
C055805;Ninguna;C055805;5;Por alquiler de vivienda habitual;N;Liquidacion;;;false;;
C055806;Ninguna;C055806;5;Por alquiler de vivienda habitual;N;Liquidacion;;;false;;
C055807;Ninguna;C055807;5;Por alquiler de vivienda habitual;N;Liquidacion;;;false;;
C055808;Ninguna;C055808;5;Por alquiler de vivienda habitual;N;Liquidacion;;;false;;
C055809;Ninguna;C055809;5;Por alquiler de vivienda habitual;N;Liquidacion;;;false;;
C056002;Ninguna;C056002;5;Por rendimientos de trabajo;N;Liquidacion;;;false;;
C056003;Ninguna;C056003;5;Por rendimientos de trabajo;N;Liquidacion;;;false;;
C056004;Ninguna;C056004;5;;N;Liquidacion;;;false;;
C056101;Ninguna;C056101;5;Inversión en adquisición de vivienda habitual;N;Liquidacion;;;false;;
C056105;Ninguna;C056105;5;Cálculo en separada para la secuencia;N;Liquidacion;;;false;;
C056106;Ninguna;C056106;5;Cálculo en conjunta para la secuencia;N;Liquidacion;;;false;;
C056107;Ninguna;C056107;5;Cálculo en separada para la secuencia;N;Liquidacion;;;false;;
C056108;Ninguna;C056108;5;Inversión en adquisición de vivienda habitual;N;Liquidacion;;;false;;
C056109;Ninguna;C056109;5;Cálculo en conjunta para la secuencia;N;Liquidacion;;;false;;
C056201;Ninguna;C056201;5;Donativos;N;Liquidacion;;;false;;
C056205;Ninguna;C056205;5;Donativos;N;Liquidacion;;;false;;
C056206;Ninguna;C056206;5;Donativos;N;Liquidacion;;;false;;
C056207;Ninguna;C056207;5;Donativos;N;Liquidacion;;;false;;
C056208;Ninguna;C056208;5;Donativos;N;Liquidacion;;;false;;
C056209;Ninguna;C056209;5;Donativos;N;Liquidacion;;;false;;
C562001;Ninguna;C562001;5;Donativos;N;Liquidacion;;;false;;
C056401;Ninguna;C056401;5;Inversión empresar. y prof. Fomento empresas;N;Liquidacion;;;false;;
C056402;Ninguna;C056402;5;Inversión empresar. y prof. Fomento empresas;N;Liquidacion;;;false;;
C056403;Ninguna;C056403;5;Inversión empresar. y prof. Fomento empresas;N;Liquidacion;;;false;;
C056501;Ninguna;C056501;5;Creación de empleo;N;Liquidacion;;;false;;
C056502;Ninguna;C056502;5;Creación de empleo;N;Liquidacion;;;false;;
C056503;Ninguna;C056503;5;Creación de empleo;N;Liquidacion;;;false;;
C056504;Ninguna;C056504;5;Creación de empleo;N;Liquidacion;;;false;;
C098703;Ninguna;C098703;5;Creación de empleo;N;Liquidacion;;;false;;
C056801;Ninguna;C056801;5;Total deducciones;N;Liquidacion;;;false;;
C056901;Ninguna;C056901;5;Cuota líquida;N;Liquidacion;;;false;;
C057101;Ninguna;C057101;5;Por bonificación en la retención de obligaciones;N;Liquidacion;;;false;;
C057201;Ninguna;C057201;5;Por doble imposición internacional;N;Liquidacion;;;false;;
C057202;Ninguna;C057202;5;Por doble imposición internacional;N;Liquidacion;;;false;;
C057401;Ninguna;C057401;5;Por rentas obtenidas en Ceuta y Melilla y otras deducciones;N;Liquidacion;;;false;;
C057412;Ninguna;C057412;5;Por rentas obtenidas en Ceuta y Melilla y otras deducciones;N;Liquidacion;;;false;;
C057501;Ninguna;C057501;5;SUMA DE BONIFICACIONES Y DEDUCCIONES;N;Liquidacion;;;false;;
C057601;Ninguna;C057601;5;Diferencia;N;Liquidacion;;;false;;
C057702;Ninguna;C057702;5;Aumento por pérdida beneficios;N;Liquidacion;;;false;;
C057703;Ninguna;C057703;5;Aumento por pérdida beneficios;N;Liquidacion;;;false;;
C057801;Ninguna;C057801;5;Cuota diferencial previa;N;Liquidacion;;;false;;
C057901;Ninguna;C057901;5;Retenciones;N;Liquidacion;;;false;;
C058002;Ninguna;C058002;5;Pagos fraccionados;N;Liquidacion;;;false;;
C058101;Ninguna;C058101;5;Pagos a cuenta;N;Liquidacion;;;false;;
C058201;Ninguna;C058201;5;CUOTA DIFERENCIAL;N;Liquidacion;;;false;;
C058301;Ninguna;C058301;5;Recargo;N;Economico;;;false;;
C058401;Ninguna;C058401;5;Intereses de demora;N;Economico;;;false;;
C058601;Ninguna;C058601;5;TOTAL DEUDA TRIBUTARIA;N;Liquidacion;;;false;;
C058802;Ninguna;C058802;5;Reducción a aplicar por el cónyuge año &AñoActual;N;Liquidacion;;;false;;
C058803;Ninguna;C058803;5;Reducción a aplicar por el cónyuge año &AñoActual;N;Liquidacion;;;false;;
C058804;Ninguna;C058804;5;Reducción a aplicar por el cónyuge año &AñoActual;N;Liquidacion;;;false;;
C059002;Ninguna;C059002;5;Mutualidades deportistas profesionales;N;Liquidacion;;;false;;
C059201;Ninguna;C059201;5;Deducción por cuotas satisfechas por IAE y otros pagos a cuenta;N;Liquidacion;;;false;;
C059302;Ninguna;C059302;5;Anticipos Dep. Polít. Social por pensiones de viudedad;N;Liquidacion;;;false;;
C059401;Ninguna;C059401;5;Aportaciones a patrimonios protegidos;N;Liquidacion;;;false;;
C059801;Ninguna;C059801;5;Exceso en aportaciones de años anteriores, pendiente;N;Liquidacion;;;false;;
C059802;Ninguna;C059802;5;Exceso en aportaciones de años anteriores, pendiente;N;Liquidacion;;;false;;
C062502;Ninguna;C062502;5;SALDO  (INC. - DISM.) POR TRANSMISIONES;N;Liquidacion;;;false;;
C063001;Ninguna;C063001;5;Total &AñoActual-6;N;Liquidacion;;;false;;
C063101;Ninguna;C063101;5;Total &AñoActual-7;N;Liquidacion;;;false;;
C063201;Ninguna;C063201;5;Deducciones año &2AñoActual-8 aplicadas;N;Liquidacion;;;false;;
C063202;Ninguna;C063202;5;Aplicado año &AñoActual-8;N;Liquidacion;;;false;;
C063301;Ninguna;C063301;5;Deducciones año &2AñoActual-7 aplicadas;N;Liquidacion;;;false;;
C063302;Ninguna;C063302;5;Aplicado año &AñoActual-7;N;Liquidacion;;;false;;
C063401;Ninguna;C063401;5;Deducciones año &2AñoActual-6 aplicadas;N;Liquidacion;;;false;;
C063402;Ninguna;C063402;5;Aplicado año &AñoActual-6;N;Liquidacion;;;false;;
C063601;Ninguna;C063601;5;Pendiente de aplicación años s.s. &2AñoActual-8;N;Liquidacion;;;false;;
C063701;Ninguna;C063701;5;Pendiente de aplicación años s.s. &2AñoActual-7;N;Liquidacion;;;false;;
C063801;Ninguna;C063801;5;Pendiente de aplicación años s.s. &2AñoActual-6;N;Liquidacion;;;false;;
C064201;Ninguna;C064201;5;Deducciones año &2AñoActual-8 aplicadas;N;Liquidacion;;;false;;
C064301;Ninguna;C064301;5;Deducciones año &2AñoActual-7 aplicadas;N;Liquidacion;;;false;;
C064401;Ninguna;C064401;5;Deducciones año &2AñoActual-6 aplicadas;N;Liquidacion;;;false;;
C064501;Ninguna;C064501;5;Intereses &AñoActual-6;N;Liquidacion;;;false;;
C064601;Ninguna;C064601;5;Intereses &AñoActual-7;N;Liquidacion;;;false;;
C065009;Ninguna;C065009;8;Modalidad de transmisión;A;Liquidacion;;;false;;
C065501;Ninguna;C065501;5;Coeficiente reductor;P;Liquidacion;;;false;;
C065601;Ninguna;C065601;5;Incremento;N;Liquidacion;;;false;;
C065701;Ninguna;C065701;5;Disminución;N;Liquidacion;;;false;;
C065800;Ninguna;C065800;5;Valor 1 para simulador;N;Liquidacion;;;false;;
C066001;Ninguna;C066001;5;Incr. o dism.  P.  general;N;Liquidacion;;;false;;
C066101;Ninguna;C066101;5;Incr. o dism.  P.  ESPECIAL;N;Liquidacion;;;false;;
C068702;Ninguna;C068702;5;Incr. o dism. P. ESPECIAL;N;Liquidacion;;;false;;
C068900;Ninguna;C068900;5;Cuantas columnas en CMS hay que recalcular de bienes afectos;N;Liquidacion;;;false;;
C070601;Ninguna;C070601;5;Incr. o dism. P. ESPECIAL;N;Liquidacion;;;false;;
C070602;Ninguna;C070602;5;;N;Liquidacion;;;false;;
C076101;Ninguna;C076101;5;Retenciones;N;Liquidacion;;;false;;
C076302;Ninguna;C076302;5;Reducción a aplicar por el cónyuge años anteriores;N;Liquidacion;;;false;;
C076401;Ninguna;C076401;5;Sumatorio inc dism parte general;N;Liquidacion;;;false;;
C076501;Ninguna;C076501;5;Incr. o dism. P. ESPECIAL;N;Liquidacion;;;false;;
C076701;Ninguna;C076701;5;Retención s/premios;N;Liquidacion;;;false;;
C076801;Ninguna;C076801;5;Cuantía íntegra premios;N;Liquidacion;;;false;;
C077302;Ninguna;C077302;5;Préstamo pendiente de amortizar;N;Liquidacion;;;false;;
C077402;Ninguna;C077402;5;Comprometido pendiente de reinvertir;N;Liquidacion;;;false;;
C077901;Ninguna;C077901;5;Minoraciones pendientes de practicar;N;Liquidacion;;;false;;
C078201;Ninguna;C078201;5;Deducciones año &2AñoActual-10 aplicadas;N;Liquidacion;;;false;;
C078301;Ninguna;C078301;5;Deducciones año &2AñoActual-9 aplicadas;N;Liquidacion;;;false;;
C078601;Ninguna;C078601;5;Total aportaciones;N;Liquidacion;;;false;;
C078602;Ninguna;C078602;5;Total aportaciones;N;Liquidacion;;;false;;
C080101;Ninguna;C080101;5;Compensación con disminuciones a a parte general de otros miembros U.F.;N;Liquidacion;;;false;;
C080401;Ninguna;C080401;5;Compensación con incrementos a parte general del ejercicio de otros miembros U.F.;N;Liquidacion;;;false;;
